PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,41.9,1,35.755,3,16.055,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,42.8,1,35.755,3,16.055,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,43.8,1,35.755,3,16.054,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,44.8,1,35.755,3,16.054,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,45.8,1,35.755,3,16.054,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,46.9,1,35.756,3,16.052,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,48.0,1,35.757,3,16.052,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,49.2,1,35.757,3,16.051,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,50.3,1,35.757,3,16.051,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,51.4,1,35.758,3,16.05,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,52.4,1,35.76,3,16.049,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,53.5,1,35.764,3,16.045,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,54.6,1,35.768,3,16.041,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,55.7,1,35.77,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,56.8,1,35.77,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,57.9,1,35.771,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,59.0,1,35.772,3,16.039,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,60.1,1,35.773,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,61.2,1,35.774,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,62.3,1,35.774,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,63.3,1,35.775,3,16.041,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,64.2,1,35.776,3,16.041,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,65.0,1,35.777,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,65.8,1,35.778,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,66.9,1,35.779,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,68.1,1,35.781,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,68.8,1,35.782,3,16.04,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,70.1,1,35.783,3,16.041,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,70.8,1,35.831,3,16.047,1
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,1.0,1,35.819,3,16.045,3
6903783,2020-12-18T06:11:20Z,1,43.94539,13.6838,1,2.1,1,35.75,3,16.049,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,3.2,1,38.877,1,15.896,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,4.2,1,38.878,1,15.896,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,5.3,1,38.878,1,15.896,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,6.3,1,38.877,1,15.894,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,7.3,1,38.877,1,15.895,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,8.3,1,38.877,1,15.895,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,9.2,1,38.877,1,15.895,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,10.2,1,38.876,1,15.895,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,11.2,1,38.876,1,15.895,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,12.2,1,38.878,1,15.897,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,13.2,1,38.876,1,15.896,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,14.0,1,38.877,1,15.897,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,15.2,1,38.877,1,15.897,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,16.2,1,38.877,1,15.898,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,17.2,1,38.877,1,15.898,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,18.2,1,38.877,1,15.898,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,19.2,1,38.877,1,15.898,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,20.1,1,38.877,1,15.899,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,20.9,1,38.877,1,15.899,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,22.0,1,38.878,1,15.899,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,23.0,1,38.878,1,15.899,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,24.0,1,38.878,1,15.9,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,24.9,1,38.877,1,15.9,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,25.8,1,38.877,1,15.9,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,26.7,1,38.876,1,15.901,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,27.6,1,38.878,1,15.901,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,28.9,1,38.878,1,15.901,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,30.3,1,38.878,1,15.901,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,31.2,1,38.878,1,15.902,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,32.1,1,38.878,1,15.902,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,32.9,1,38.878,1,15.902,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,33.8,1,38.878,1,15.902,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,34.8,1,38.878,1,15.902,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,35.7,1,38.878,1,15.903,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,36.6,1,38.878,1,15.904,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,37.6,1,38.879,1,15.904,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,38.9,1,38.879,1,15.904,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,40.3,1,38.878,1,15.904,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,41.1,1,38.88,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,42.1,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,43.0,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,43.9,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,44.8,1,38.88,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,45.6,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,46.9,1,38.88,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,48.4,1,38.88,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,49.3,1,38.88,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,50.3,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,51.3,1,38.88,1,15.905,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,52.2,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,53.2,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,54.1,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,55.1,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,56.0,1,38.878,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,57.0,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,57.9,1,38.879,1,15.906,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,58.9,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,59.9,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,60.8,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,61.7,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,62.7,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,63.6,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,64.9,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,66.2,1,38.881,1,15.909,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,67.0,1,38.88,1,15.909,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,67.8,1,38.88,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,68.8,1,38.879,1,15.908,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,69.8,1,38.879,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,70.7,1,38.88,1,15.907,1
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,0.1,1,38.88,3,15.892,3
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,0.7,1,38.877,3,15.895,3
6903783,2020-12-23T06:09:20Z,1,43.94507,13.68477,1,1.9,1,38.877,3,15.895,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,3.1,1,38.895,1,15.444,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,3.9,1,38.895,1,15.444,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,5.0,1,38.895,1,15.443,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,6.0,1,38.893,1,15.446,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,6.7,1,38.894,1,15.449,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,7.9,1,38.894,1,15.451,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,9.4,1,38.894,1,15.451,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,10.5,1,38.895,1,15.451,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,11.6,1,38.895,1,15.45,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,12.8,1,38.894,1,15.45,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,14.0,1,38.895,1,15.45,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,15.3,1,38.894,1,15.45,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,16.6,1,38.894,1,15.451,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,17.7,1,38.894,1,15.451,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,18.9,1,38.893,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,20.2,1,38.893,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,21.5,1,38.893,1,15.453,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,22.8,1,38.893,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,23.9,1,38.894,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,25.0,1,38.894,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,26.0,1,38.893,1,15.453,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,27.1,1,38.894,1,15.453,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,28.2,1,38.894,1,15.452,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,29.3,1,38.895,1,15.453,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,30.5,1,38.895,1,15.454,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,31.6,1,38.894,1,15.455,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,32.7,1,38.893,1,15.456,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,33.8,1,38.89,1,15.459,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,35.0,1,38.888,1,15.461,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,36.2,1,38.889,1,15.459,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,37.4,1,38.89,1,15.458,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,38.6,1,38.891,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,39.9,1,38.89,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,41.1,1,38.89,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,42.4,1,38.89,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,43.7,1,38.891,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,45.0,1,38.889,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,46.4,1,38.89,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,47.6,1,38.891,1,15.456,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,48.7,1,38.894,1,15.454,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,49.9,1,38.893,1,15.455,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,51.1,1,38.893,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,52.6,1,38.894,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,54.1,1,38.895,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,55.5,1,38.896,1,15.457,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,56.8,1,38.895,1,15.458,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,57.9,1,38.895,1,15.458,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,59.0,1,38.895,1,15.458,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,59.8,1,38.894,1,15.459,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,60.9,1,38.895,1,15.459,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,62.1,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,62.9,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,64.0,1,38.893,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,65.2,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,66.1,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,67.0,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,68.1,1,38.894,1,15.461,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,68.9,1,38.894,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,70.1,1,38.893,1,15.46,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,71.0,1,38.894,1,15.454,1
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,0.2,1,38.895,3,15.442,3
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,1.0,1,38.895,3,15.442,3
6903783,2020-12-28T06:09:20Z,1,43.94534,13.69198,1,1.9,1,38.895,3,15.443,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,2.8,1,38.876,1,15.038,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,4.0,1,38.879,1,15.039,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,4.7,1,38.875,1,15.042,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,5.8,1,38.875,1,15.044,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,7.0,1,38.875,1,15.046,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,7.8,1,38.875,1,15.046,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,8.9,1,38.875,1,15.046,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,10.0,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,10.9,1,38.874,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,12.0,1,38.874,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,12.8,1,38.875,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,13.6,1,38.875,1,15.046,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,14.9,1,38.875,1,15.045,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,16.4,1,38.875,1,15.044,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,17.4,1,38.875,1,15.044,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,18.4,1,38.875,1,15.044,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,19.4,1,38.874,1,15.045,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,20.3,1,38.875,1,15.045,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,21.2,1,38.875,1,15.045,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,22.2,1,38.875,1,15.045,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,23.1,1,38.875,1,15.046,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,23.9,1,38.874,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,24.7,1,38.874,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,25.6,1,38.875,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,26.6,1,38.875,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,27.6,1,38.875,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,28.7,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,29.8,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,30.8,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,31.8,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,32.7,1,38.875,1,15.047,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,33.9,1,38.875,1,15.048,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,35.1,1,38.874,1,15.05,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,35.8,1,38.875,1,15.05,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,36.6,1,38.875,1,15.05,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,37.9,1,38.874,1,15.051,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,39.1,1,38.875,1,15.051,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,40.0,1,38.875,1,15.051,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,41.2,1,38.874,1,15.052,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,42.1,1,38.874,1,15.053,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,43.1,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,44.2,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,45.4,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,46.6,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,47.8,1,38.874,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,48.9,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,50.0,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,51.1,1,38.875,1,15.054,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,52.1,1,38.875,1,15.055,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,53.2,1,38.875,1,15.055,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,54.2,1,38.875,1,15.055,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,55.3,1,38.875,1,15.055,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,56.3,1,38.874,1,15.056,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,57.3,1,38.875,1,15.056,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,58.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,59.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,60.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,61.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,62.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,63.2,1,38.875,1,15.057,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,64.1,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,64.9,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,66.0,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,66.9,1,38.876,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,67.8,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,69.1,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,70.1,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,71.4,1,38.875,1,15.058,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,71.7,1,38.875,1,15.061,1
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,0.4,1,38.879,3,15.034,3
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,1.0,1,38.876,3,15.036,3
6903783,2021-01-02T06:13:20Z,1,43.94065,13.69578,1,1.9,1,38.875,3,15.036,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,3.8,1,38.912,1,14.816,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,5.1,1,38.912,1,14.816,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,6.4,1,38.912,1,14.816,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,7.7,1,38.912,1,14.816,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,9.0,1,38.912,1,14.817,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,10.2,1,38.912,1,14.817,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,11.4,1,38.912,1,14.817,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,12.7,1,38.912,1,14.817,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,13.9,1,38.911,1,14.818,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,15.1,1,38.911,1,14.819,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,16.4,1,38.911,1,14.819,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,17.7,1,38.911,1,14.819,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,19.0,1,38.912,1,14.818,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,20.3,1,38.911,1,14.819,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,21.5,1,38.91,1,14.82,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,22.8,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,24.0,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,25.2,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,26.5,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,27.6,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,28.7,1,38.91,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,29.9,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,31.1,1,38.909,1,14.821,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,32.3,1,38.908,1,14.822,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,33.6,1,38.907,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,34.9,1,38.907,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,36.2,1,38.907,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,37.6,1,38.906,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,39.0,1,38.906,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,40.3,1,38.906,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,41.6,1,38.906,1,14.825,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,42.9,1,38.906,1,14.824,1
6903783,2021-01-07T06:11:20Z,1,43.93943,13.69704,1,44.1,1,38.906,1,14.824,1
